Hour,DayOfWeek,TransactionType_refund,Amount_scaled,IsFraud
18,6,1.0,-1.6322645061776466,0
7,1,1.0,-0.49383550091180983,0
19,2,0.0,1.6496067943238013,0
19,6,0.0,-1.0165305975149748,0
15,5,0.0,0.5216602543213011,0
3,5,0.0,0.9442450345206446,0
12,2,0.0,-0.7256837835417677,1
20,5,1.0,0.12034544993407129,0
9,4,0.0,-1.420618540860759,0
5,5,1.0,-0.1855387100418981,0
10,4,0.0,1.444276652985022,0
7,5,0.0,-0.46641608945910124,0
1,6,0.0,1.212241183475362,0
11,5,1.0,0.5163358275208764,0
23,2,0.0,-1.4542775149702156,0
18,6,1.0,-1.3641089017328125,0
15,2,0.0,1.428289506888955,0
4,0,1.0,1.4187083117871484,0
16,6,0.0,-1.5753180976637275,0
18,0,0.0,1.094472904752944,0
0,1,0.0,0.013101233559368278,0
22,1,1.0,-1.4292776672588459,0
8,1,1.0,-1.4758248046781848,0
0,6,1.0,0.003145664698157471,0
12,0,1.0,0.8231489890479613,0
2,4,1.0,1.5113103544606834,0
3,3,0.0,0.5990793611967493,0
23,6,1.0,-0.30133112725634564,0
23,3,0.0,0.6639638799795308,0
17,1,1.0,1.280793178530832,0
14,2,0.0,-0.8924187634248634,0
13,2,1.0,-0.5763779820131876,0
20,3,1.0,0.5350753140333089,0
19,2,0.0,1.5976867001722626,0
1,0,0.0,-0.8436323162964914,0
3,1,1.0,-0.005818506985370493,0
7,3,1.0,-0.8252880020856526,0
21,6,1.0,0.9603361733276577,0
2,2,0.0,0.6730251115266078,0
13,5,1.0,0.33253911019527344,0
21,5,1.0,0.010189437652886067,0
2,5,0.0,-1.262986389609119,0
3,6,0.0,-0.8583646170138127,0
15,3,1.0,1.2131563193316848,0
8,1,1.0,0.45214459347773356,0
22,1,1.0,-0.7107712287921403,0
3,6,1.0,0.6550135739907956,0
19,5,0.0,-1.5941477111923135,0
16,3,1.0,1.1347111510415717,0
17,4,0.0,-0.226241457106083,0
13,2,1.0,-0.9594940619849028,0
5,4,0.0,0.0786790370817884,0
0,4,1.0,1.4523256888122265,0
13,1,0.0,-1.5900503983810488,0
10,6,1.0,-0.310579545683125,0
14,6,1.0,1.300655786321479,0
16,5,0.0,1.464437373213714,0
5,6,1.0,1.2164355561501752,0
18,4,0.0,0.16260115481504728,0
21,0,0.0,1.154864938422867,0
14,0,0.0,0.0011906017323763606,0
19,4,1.0,1.3987070470485736,0
5,2,1.0,-0.9932431631105123,0
5,4,0.0,-0.4419986009290279,0
8,5,0.0,1.2910260612878979,0
22,4,0.0,1.3053909210932109,0
2,6,1.0,0.753674925288772,0
13,5,0.0,-0.789403583961956,0
20,1,0.0,-1.0295296863831993,0
21,2,1.0,0.19567776974320736,0
21,4,1.0,-0.915893384709028,0
13,5,0.0,0.600022228442658,0
18,4,1.0,-0.23691804209651832,0
9,2,0.0,-1.6317722740125031,0
16,5,0.0,-0.08187184292373041,0
22,6,1.0,1.6872105586018016,0
17,6,1.0,0.19015229036828712,0
22,5,1.0,-0.5547059010520834,0
6,2,1.0,-1.535343299576163,0
21,5,0.0,-1.6069596131808357,0
12,5,0.0,0.7474700268690062,0
11,2,0.0,0.3931113978975023,0
7,0,0.0,1.5096395382381538,0
19,6,0.0,-0.1472832581086371,0
21,3,0.0,-1.1676874692983898,0
4,2,0.0,1.5811795905214665,0
15,4,0.0,-1.1283643588660854,0
20,6,0.0,0.2538998221780613,0
11,0,0.0,1.4430426061484654,0
23,0,1.0,-0.9184446725508982,0
21,4,1.0,-0.3965121891613359,0
15,6,0.0,0.9595943586562442,0
12,0,1.0,-1.000966355110087,0
17,5,0.0,1.657926211199465,0
23,5,1.0,-1.0337032605158238,0
16,2,0.0,0.007624284116223184,0
13,6,1.0,-0.9876691538038176,0
14,1,0.0,-1.6080896673064464,0
1,2,0.0,-1.1523797422471684,0
0,0,0.0,-0.3995002463891786,0
23,3,1.0,0.39909444520058396,0
16,1,0.0,0.3530256742515957,0
5,2,1.0,0.9854954765291444,0
4,3,0.0,0.8126387923950394,0
12,1,1.0,1.6347358366585523,0
5,0,0.0,1.2637245082409276,0
15,6,1.0,-0.5438143977923602,0
18,6,0.0,-1.4858358363185669,0
23,3,1.0,-0.12414141349949885,0
4,6,0.0,1.665372089303184,0
16,3,1.0,0.42308209719208123,0
18,4,0.0,1.2106258300320039,0
5,4,1.0,-0.38073996133455656,0
23,1,1.0,0.2686182572005899,0
12,6,1.0,0.7863771664575273,0
9,0,1.0,0.27310380946605184,0
8,3,1.0,0.7024550487242688,0
5,6,1.0,1.335888516789915,0
5,6,0.0,-0.38550282749587417,0
14,1,1.0,-0.5023767689041579,0
19,3,1.0,-1.0365387951009462,0
5,1,0.0,0.3582807725780566,0
22,1,0.0,-0.6687443078752452,0
16,0,1.0,0.5465214450847432,0
0,5,0.0,0.953687572674523,0
23,5,0.0,0.8956804385089573,0
17,2,0.0,1.5613585798151974,0
22,3,0.0,-1.577765392794652,0
21,5,0.0,0.43367548801375994,0
1,5,1.0,1.6383270516098802,0
8,2,0.0,-0.8174261531381504,0
2,5,1.0,1.5875092801943675,0
1,4,0.0,-0.9927647966401617,0
11,2,0.0,-0.60354087811223,0
4,3,0.0,-1.3045072126660775,0
16,0,1.0,0.3409694526292793,0
16,2,1.0,-0.6221139762871495,0
18,5,0.0,-1.7116456088662722,0
1,5,0.0,1.4271386542211542,0
7,6,1.0,0.21751623904182488,0
21,1,0.0,0.0356884503767958,0
7,1,0.0,0.283655603203352,0
20,5,1.0,-1.72563609491218,0
9,5,1.0,-1.4328550165153813,0
6,4,1.0,-1.15951364221805,0
14,5,0.0,-1.1265618185430248,0
10,0,0.0,-0.917813783437827,0
1,3,1.0,1.3960032365639825,0
3,3,1.0,-0.06759017728717426,0
5,1,0.0,-1.2888181790080548,0
3,1,1.0,-0.17425896732797724,0
8,5,0.0,0.24182280201355597,0
9,5,0.0,0.4189431872964386,0
8,5,0.0,0.7414107182445646,0
4,5,1.0,-0.5770781996002227,0
14,0,0.0,1.1010036470003401,0
14,3,0.0,-0.779018178562169,0
5,1,0.0,-1.2523444688556655,0
14,3,0.0,0.7591657404267103,0
5,1,1.0,-0.8484229138473944,0
10,0,1.0,0.49411605161545746,0
18,3,1.0,-1.6322853047198356,0
13,1,0.0,-0.7024587447638728,0
17,6,0.0,-1.457910327005922,0
17,3,1.0,-0.4179970832427377,0
18,4,0.0,-0.22265717500215146,0
13,3,1.0,-1.5827917071570323,0
14,1,0.0,1.4942555498655723,0
8,4,0.0,0.8943909288932292,0
11,5,0.0,1.3194160713761005,0
6,1,1.0,-1.094920303025917,0
22,2,1.0,-1.7184467321621273,0
17,4,1.0,-0.18511580635071842,0
22,0,0.0,0.17371450919145467,0
9,5,0.0,-1.4619383113432225,0
19,0,0.0,1.6315675253984032,0
23,4,1.0,-0.09136984385677982,0
2,4,0.0,1.412697533094481,0
21,0,0.0,-1.5289442814292982,0
12,6,0.0,-0.20991460148759297,0
10,3,1.0,1.2871367338985253,0
19,3,1.0,-1.3076269939944516,0
7,2,0.0,-0.9995381885464313,0
23,0,0.0,-0.8699286064709855,0
23,2,1.0,0.8910978263799457,0
6,6,1.0,-0.5758510856110622,0
5,3,0.0,0.3482142781585034,0
6,5,0.0,-0.4976139027428405,0
7,2,0.0,-0.2948003850089495,0
19,2,0.0,0.7118767883359578,0
20,2,1.0,-0.35551132965910615,0
19,1,0.0,-0.9672865824584412,0
11,0,1.0,-0.06824879778983085,0
1,6,0.0,-0.6241106363373089,0
7,2,0.0,-0.29395457762659016,0
22,6,0.0,1.4314300867595178,0
7,4,1.0,-0.08400022707442119,0
10,3,1.0,-0.5316264520695128,0
7,5,1.0,0.9578334154175621,0
5,2,1.0,0.38696196225690754,0
17,0,0.0,-1.1588966187997716,0
7,6,1.0,-0.014609357483988478,0
14,5,0.0,1.4694706204234906,0
23,1,1.0,1.1408259224451842,0
14,0,1.0,1.6015136319350682,0
13,2,1.0,-0.48392846198237355,0
13,5,1.0,0.6705362193113052,0
20,5,1.0,-0.43462205129927256,0
6,6,0.0,0.47453075772066555,0
15,6,1.0,0.4430625633884673,0
0,0,1.0,-1.287133497090733,0
8,3,1.0,0.7973171996490254,0
15,6,1.0,0.359778267615676,0
11,6,1.0,-1.5157510728339745,0
14,1,0.0,-1.0889372557228354,0
3,3,0.0,-1.490356052821011,0
0,0,1.0,0.4200316443376711,0
1,0,0.0,-0.6907075684269977,0
20,2,0.0,0.6767133863414855,0
3,6,1.0,0.997669556557199,0
10,1,1.0,1.463633162915733,1
6,3,1.0,0.6090071986683749,0
21,6,1.0,0.4211963627002642,0
23,6,1.0,1.35506477268832,0
13,2,0.0,0.2501144874996343,0
7,3,0.0,-0.7422810202087169,0
18,0,0.0,0.8678589219072581,0
18,3,0.0,1.4578095711027688,0
22,0,0.0,-0.50158642430097,0
9,4,1.0,0.15512754532174247,0
18,2,1.0,0.4939912603623226,0
2,0,1.0,-0.15606024291246265,0
22,6,1.0,-0.3474276295949194,0
2,6,1.0,-1.642691508661812,0
12,1,0.0,0.7259712670928116,0
2,2,1.0,0.46007577089919977,0
9,0,0.0,-0.8810350279999966,0
7,6,1.0,-0.0015270744470072032,0
0,2,1.0,1.5363933963408094,0
22,1,0.0,-0.18400655076729663,0
6,0,1.0,-0.10656664534965911,0
18,5,1.0,-1.427343402835254,0
23,1,1.0,0.05479537780123699,0
8,0,1.0,-1.1825930912006208,0
5,3,1.0,1.308690956453891,0
21,5,1.0,1.4088498027894865,0
9,1,0.0,1.7096175213869231,0
3,6,0.0,0.29806206009304326,0
3,4,0.0,0.686731350829264,0
22,0,0.0,0.05843512268433992,0
23,5,1.0,1.3775479967948017,0
19,3,1.0,1.6093061524086065,0
9,5,0.0,0.7400796115444583,0
4,4,0.0,0.2613318345869875,1
12,1,1.0,-0.8772080962371913,0
4,2,1.0,0.8378812897652826,0
4,3,0.0,-0.5929197559009659,0
15,6,1.0,1.4940475644436806,0
0,0,0.0,1.0691333475191511,0
19,6,1.0,-0.9876552881090248,0
6,0,1.0,-1.0596321097783095,0
1,6,0.0,-1.4777937333387583,0
19,5,1.0,0.6096450206288422,0
4,6,1.0,0.561690515188037,0
0,3,0.0,1.405570565970996,0
10,1,0.0,0.5992318838394697,0
16,3,0.0,1.2306478933127676,0
6,0,1.0,-0.6310296180389025,0
23,6,1.0,-0.9202541457213551,0
15,4,1.0,-0.47094323880894157,0
5,3,1.0,1.5027066908417672,0
18,6,1.0,-0.02832252963404114,0
14,2,1.0,0.23261598067115452,0
8,2,0.0,-0.9694149666091318,0
6,0,0.0,0.29729251403204426,0
10,4,1.0,1.6717572417552562,0
19,5,1.0,-1.4251803544475812,0
0,5,1.0,0.20568880138358953,0
9,6,1.0,1.458086884998624,0
8,6,0.0,-0.29319196441298767,0
15,3,0.0,-1.0946013920456832,0
20,1,1.0,1.0056423310630436,0
10,1,0.0,0.6355114742647606,0
5,4,0.0,0.4868642932388371,0
7,3,1.0,1.4059380068830043,0
10,5,0.0,0.019999416718773047,0
8,3,0.0,0.6932898244662455,0
12,0,0.0,-1.2373140557002995,0
7,6,1.0,1.1927390837493266,0
18,1,0.0,0.03934899380208771,0
19,2,1.0,0.7700780422286228,0
0,2,1.0,-0.530052695710533,0
1,4,0.0,-0.22738537692648686,0
12,5,1.0,-1.0241636624983963,0
17,5,0.0,0.7261376554303249,0
15,6,0.0,1.1470724179493288,0
6,3,0.0,0.0018353565402401929,0
10,1,1.0,-1.2681305623772376,0
15,1,1.0,-1.1151850159655547,0
22,0,1.0,-1.596199834021644,0
9,1,1.0,-0.9083088496573811,0
20,2,1.0,-1.6865556341387493,0
1,0,1.0,-0.21222323967058962,0
10,1,1.0,0.5719927264190671,0
9,3,1.0,1.0886701114821686,0
20,3,1.0,-1.326109965153218,0
1,1,0.0,-0.08274538169567527,0
14,4,0.0,-0.789528375215091,0
23,5,1.0,1.4859430658373052,0
6,4,1.0,0.8332986776362714,0
12,3,0.0,0.6632775280872883,0
1,6,1.0,-1.459504881907091,0
3,5,1.0,1.1290400818713273,0
3,4,1.0,0.8845462855903603,0
23,0,1.0,0.05200144030049309,0
8,3,0.0,-1.6023631353570313,0
12,5,0.0,-1.017736912961946,0
1,0,0.0,1.5834951615518598,0
19,5,0.0,0.8776134381939737,0
11,5,1.0,-0.3679211264986379,0
21,1,1.0,-0.8253434648648238,0
19,5,1.0,0.8189268849835621,0
23,2,1.0,-1.4794645495612877,0
22,1,1.0,-1.4611895638244128,0
3,1,1.0,1.1034301435890754,0
5,3,1.0,0.4744128993149269,0
12,2,1.0,-0.3174222660633586,0
17,4,1.0,-0.5758164213740804,0
7,6,1.0,0.5182839576392609,0
19,0,0.0,-0.3455696264926878,0
12,0,0.0,1.509986180607973,0
13,0,0.0,0.8321408921210748,0
17,6,0.0,-1.5597191910218577,0
8,5,0.0,0.7791878037074745,0
1,3,1.0,-1.603340666839922,1
22,4,1.0,1.4638064841006428,0
8,4,0.0,-1.5549840562501258,0
2,0,0.0,0.03155647332854942,0
2,4,1.0,0.4666619759257669,0
0,6,0.0,1.44919204178906,0
8,0,0.0,-0.312964445187482,0
6,1,0.0,-0.4641975782922575,0
13,5,1.0,-0.98868134952369,0
6,2,1.0,-1.6146758723330137,0
18,1,0.0,0.6479212711042922,0
19,2,1.0,1.5469313243833167,0
20,1,0.0,1.4276932820128654,0
19,5,0.0,0.036693713249271724,0
3,5,1.0,-0.7958580648879918,0
14,0,1.0,-1.380241637624204,0
14,4,1.0,-0.3673041030803596,0
4,5,0.0,-1.5677266297646844,0
20,5,1.0,1.6434434929884134,0
8,2,1.0,-0.4135461952142577,0
15,1,0.0,-1.6278136181491663,0
20,1,0.0,0.07494916518253239,0
21,5,0.0,-1.50662744566033,0
4,3,0.0,1.509854456507442,0
18,5,1.0,-1.4070717570482196,0
19,2,1.0,-1.2110940268471657,0
17,5,0.0,-0.5697224485126566,0
20,0,0.0,1.4174673321031952,0
21,4,0.0,-1.4741123913712773,0
2,1,0.0,-0.8212461520535593,0
13,4,0.0,0.36440247682906585,0
8,1,1.0,0.6576203246118371,0
12,0,0.0,0.4404766113096151,0
7,6,1.0,1.0926703644298836,0
8,4,0.0,-0.3278839327845058,0
5,2,1.0,-1.6521271139682936,0
15,3,0.0,-0.011288523581119363,0
18,0,0.0,-0.7758845315390023,0
9,4,1.0,0.13347626290282738,0
10,6,1.0,0.04609465431877179,0
8,4,0.0,1.3543645551012855,0
16,6,1.0,-1.6801080860601096,0
14,4,0.0,-0.29633947713094716,0
13,2,1.0,1.65945143762667,0
1,0,0.0,1.6420083935773617,0
4,1,1.0,-0.6663871397604737,0
18,4,0.0,0.6822180671742165,0
22,5,0.0,0.285499740610791,0
14,1,0.0,0.371203600124921,0
3,6,0.0,0.37719358027539884,0
21,5,1.0,1.1405832727863106,0
19,0,0.0,-0.09993191039131741,0
20,4,0.0,0.15689542140782117,0
10,3,0.0,0.853272210985261,0
13,0,1.0,1.184509793889816,0
7,2,1.0,0.05406049597722006,0
22,5,0.0,-0.4362443375900271,0
17,4,1.0,1.3801270160262578,0
20,6,1.0,1.5909479725029751,0
6,4,1.0,0.09753638199995991,0
9,2,1.0,0.043695889119622036,0
9,1,0.0,-0.7490266807254009,0
1,3,1.0,-1.6982790790860387,0
0,1,0.0,1.0240629065952427,0
4,6,0.0,0.8215682998415854,0
12,0,0.0,-0.6490688869643003,0
17,6,0.0,1.1887110994120258,0
4,5,1.0,-1.4742233169296195,0
4,5,0.0,-0.10088864333201851,0
10,1,0.0,0.6138601918458455,0
12,2,1.0,0.27250065174256627,0
12,4,1.0,0.5830852822532855,0
9,6,0.0,0.21421620368114475,0
14,5,0.0,-0.5475373368442198,0
16,6,1.0,-0.6802597674006431,0
1,1,0.0,-0.11736802159322925,0
1,6,1.0,-0.9411358820792713,0
17,0,0.0,0.17708387302609863,0
17,0,0.0,1.6396858896995719,0
20,5,0.0,0.12365935098954418,0
21,3,1.0,-0.45456092041128016,0
0,4,0.0,1.1273692656487981,0
18,1,1.0,1.4645898958564345,0
12,4,1.0,1.5833911688409135,0
12,0,0.0,0.9075078761671926,0
10,5,1.0,-1.4487173713583137,0
11,5,1.0,-0.3129713780348784,0
16,3,0.0,1.3664623738079797,0
21,2,0.0,1.2235763889684534,0
2,4,1.0,-1.6761078331123946,0
5,4,1.0,-0.19050956162510696,0
8,5,0.0,-1.245286830206144,0
17,6,0.0,-0.529657523408939,0
6,0,1.0,-0.4155428552644169,0
9,5,1.0,0.34504596689835465,0
7,0,1.0,-1.152802645938348,0
20,0,0.0,-0.1781552275647464,0
11,6,1.0,-0.09439256532160442,0
10,0,1.0,-0.7340170661122243,0
9,6,0.0,-1.5870623411532063,1
20,3,0.0,-0.8444434594418686,0
2,2,1.0,-1.4510676066256885,0
10,2,1.0,-1.1972976605283567,0
5,6,1.0,1.2288800172266896,0
4,3,0.0,-0.32524945077387896,0
3,3,0.0,1.422022212842621,0
9,0,1.0,-1.619251551614629,0
23,2,1.0,0.8412298550577373,0
14,2,0.0,-0.8427033147453756,0
6,2,1.0,-1.621296741596563,0
12,4,1.0,0.5681588618088655,0
13,3,1.0,-0.11109379469949963,0
16,3,0.0,-0.9684790322106196,0
12,3,0.0,0.9073137564400937,0
17,1,1.0,1.6703082766494113,0
15,0,1.0,-0.021292622374104987,0
18,5,1.0,-0.21594617872244912,0
20,2,0.0,0.5142698389967532,0
5,0,1.0,0.021129470844384126,0
21,4,1.0,-0.19991743554200356,0
15,4,0.0,0.28023770943693355,0
23,2,0.0,-1.15703861569754,0
0,5,0.0,-1.391812559928773,0
8,0,1.0,-0.4027725503602729,0
22,3,0.0,0.6051040055842093,0
3,0,1.0,-1.2662378950380242,0
23,6,1.0,-0.42164376097323697,0
7,1,1.0,-0.07137551196560132,0
20,1,0.0,-1.6902716403432123,0
5,6,0.0,1.119112244399702,0
16,4,1.0,-0.9462661891525973,0
7,5,1.0,-0.8338362029253973,0
22,1,0.0,-0.3647181510015074,0
20,3,1.0,-1.6948542524722239,0
9,3,1.0,-1.1636664178084855,0
15,4,0.0,-0.16338826261044298,0
16,3,1.0,1.2213509449542135,0
20,5,0.0,-0.2000352939477422,0
0,4,1.0,-0.46061329618832564,0
15,0,1.0,1.6100826313170016,0
21,5,0.0,1.2544830226615444,0
13,4,1.0,-1.1212235260478074,0
22,1,0.0,1.7221798408691755,0
14,5,1.0,-1.600200086969359,0
7,6,1.0,-1.51577880422356,0
19,6,1.0,1.1906800280725995,0
5,3,1.0,-0.634482176042303,0
16,4,0.0,-0.18814546066293925,0
10,5,1.0,-1.2176732990263366,0
1,1,1.0,-0.12751771018153932,0
1,2,1.0,-0.5242914995241358,0
12,6,1.0,-1.5816963172684033,0
9,1,1.0,0.9760390726804733,0
20,2,0.0,1.6354776513299656,0
1,2,0.0,-1.571345576105598,0
11,3,1.0,-0.825780234250796,0
1,5,1.0,-0.5474194784384812,0
9,6,0.0,1.3162338944211596,0
11,3,0.0,0.17488616040144403,0
23,2,0.0,1.4078098756800286,0
7,6,0.0,-1.4523363176992272,0
12,3,1.0,1.2709970651597375,0
20,5,0.0,0.13577103539103128,0
22,4,0.0,1.646008646525077,0
3,1,0.0,0.39474061703565305,0
1,3,0.0,0.19368110969304797,0
5,1,0.0,-0.44679613132732726,0
14,6,0.0,0.08952894325713337,0
8,5,0.0,1.4569360323308238,0
2,2,0.0,1.1753029725474142,0
5,2,0.0,0.29383302318124754,0
4,6,0.0,-0.3570296232389148,0
23,3,1.0,1.0727592267074613,0
18,5,0.0,-0.5526329796805638,0
14,1,0.0,0.5171955005980281,0
8,3,1.0,1.2385721378868377,0
18,2,1.0,0.2766880915699837,0
13,1,1.0,-0.5118193070580365,0
11,4,0.0,-0.2522396348425324,0
13,5,1.0,-1.1627443491047662,0
12,2,0.0,0.22917728836254678,0
6,2,0.0,-0.2220748158208549,0
21,5,1.0,0.38030642875637655,0
13,2,0.0,0.5259170226226824,0
19,6,1.0,0.8951188778698497,0
11,0,1.0,-0.22962468663551971,0
5,1,1.0,0.7756035216035426,0
19,0,1.0,-0.7299821489275272,0
7,6,1.0,1.2073951231452873,0
10,6,0.0,1.4236444991333754,0
4,4,0.0,-1.2552285333725623,0
7,5,1.0,1.1607231944728136,0
5,3,1.0,0.6434565173810193,0
2,2,0.0,0.8862101689654931,0
9,0,1.0,1.7121896077709826,0
4,4,0.0,0.16123538387795897,0
8,0,1.0,0.4505361728817718,0
15,5,1.0,-0.9345011471209294,0
15,4,1.0,-0.8042190788480341,0
11,4,1.0,1.070561514082807,0
1,3,1.0,-1.1200796062274037,0
0,1,0.0,-1.5961097070054908,0
3,1,1.0,1.5016598308849134,0
16,2,1.0,-1.6248740908530983,0
22,1,1.0,-0.2667500844431696,0
6,2,1.0,0.1454076932720086,0
5,0,0.0,1.135785742388011,0
22,1,0.0,0.06825896744501965,0
6,2,1.0,0.014300616158943156,0
21,4,1.0,-0.6911304721181771,0
5,2,1.0,-0.3928516457360438,0
9,2,0.0,0.8769132206069389,0
2,2,1.0,-0.030769824764965405,1
10,1,1.0,-1.6451665351823217,0
6,5,0.0,-0.9271523288807597,0
5,5,1.0,-1.5008246523895545,0
17,3,1.0,0.10254883066754737,0
17,0,0.0,1.1016068047238257,0
13,1,1.0,0.3933124504719975,0
0,3,1.0,-1.6485012347799834,0
20,4,1.0,-0.8922593079347464,0
10,5,0.0,-0.24255444702978063,0
5,6,1.0,1.348534030440924,0
16,5,0.0,-0.045661580972403644,0
6,3,1.0,-1.3598174691944493,0
15,2,1.0,0.09585170008263778,0
3,4,1.0,-0.15003559852500273,0
18,6,0.0,-1.2889499031085863,0
9,6,0.0,-1.588691560291357,0
16,3,0.0,-1.708290110726421,0
2,0,1.0,0.15887128291579125,0
2,4,0.0,-0.5659163152920405,0
16,1,0.0,0.5625085911808105,0
5,3,1.0,-0.8072625988550477,0
21,6,1.0,0.625964943399936,0
14,1,0.0,0.6765123337669904,0
23,3,0.0,1.4701639051631292,0
4,1,0.0,-1.5870970053901883,0
22,1,0.0,-0.887822285601059,0
4,5,0.0,-0.3330766354843993,0
22,4,1.0,-0.18657170430395953,0
4,1,0.0,0.26163687987242856,0
7,4,1.0,1.6507923112285834,0
2,6,0.0,0.021316657724086547,0
10,4,0.0,-0.22103488871139693,0
21,6,0.0,-0.053544228462095035,0
22,1,1.0,1.0602454371569838,0
6,5,1.0,1.156445627629243,0
0,5,1.0,-0.9656642961676868,0
19,1,0.0,-1.6938212582101624,0
8,2,0.0,-0.3127425940707977,0
1,4,0.0,-1.0548415122274066,0
23,0,0.0,-0.6202005104057468,0
18,0,0.0,-0.11899030788398379,0
16,5,0.0,0.005620691218667254,0
16,0,1.0,-1.445285611897102,0
21,2,1.0,0.8239947964303207,0
2,6,1.0,-0.982816160626347,0
1,0,1.0,1.6549381539716224,0
14,0,1.0,-1.2148585629834037,0
1,6,1.0,-0.15228877392882834,0
22,5,1.0,-0.2081259268593253,0
16,0,0.0,-0.13183687410948813,0
16,6,1.0,1.660789477174173,0
14,3,1.0,0.29584354892619974,0
13,2,1.0,1.3524996191516572,0
3,1,0.0,-1.144642684552801,0
16,2,0.0,0.4628627755525471,0
4,6,1.0,0.15248613046371925,0
5,1,0.0,-0.3288475985726036,0
9,3,1.0,-0.3516497336593189,0
18,5,0.0,-0.6916157714359242,0
3,2,1.0,-0.8098832151708818,0
6,2,1.0,-0.6528403559479344,0
12,6,0.0,-1.0746971871706574,0
1,6,0.0,-1.454020999616549,0
3,2,0.0,-0.331995111290563,0
1,6,1.0,-0.726730643498622,0
18,4,0.0,1.6403029131178506,0
13,5,1.0,0.7202586008381892,0
4,2,0.0,1.0139964121756895,0
8,5,1.0,0.07493529948773962,0
20,6,1.0,0.3051543629795467,0
9,0,0.0,0.036492660674776536,0
8,5,1.0,1.2603690101010772,0
9,1,1.0,0.9362306629304218,0
14,1,0.0,-1.4016710689264347,0
23,6,0.0,-1.7292550412530936,0
0,4,0.0,1.5932843420755574,0
9,6,0.0,0.6199680304020619,0
11,6,0.0,0.5344998876994089,0
6,1,0.0,-0.9252735272363389,0
6,0,0.0,1.0039992462301,0
15,5,1.0,0.9277309920224521,0
8,4,0.0,1.0054967412677194,0
15,5,0.0,1.1653474036862033,0
7,0,1.0,0.5869746096426585,0
3,1,0.0,1.2772435606638814,0
1,3,1.0,1.7097007155556798,0
18,6,0.0,0.7559696977769763,1
16,5,1.0,-1.2561159378392996,0
13,3,1.0,-0.32347464184040403,0
11,3,1.0,-0.27941639663636775,0
10,6,1.0,0.858728361886217,0
7,2,0.0,0.1214616383648896,0
20,5,0.0,-0.7885508437322004,0
8,0,1.0,0.8168262322224569,0
23,1,1.0,0.18952833410261227,0
14,2,0.0,-1.0474649625976513,0
11,0,0.0,-0.7650484910584503,0
8,1,0.0,-0.035421765367940776,0
22,0,1.0,1.0583943669021487,0
16,2,0.0,-0.8336074189613164,0
19,3,1.0,-1.5947370032210062,0
8,1,1.0,1.388044327752931,0
22,1,0.0,-0.38058743869183603,0
2,0,0.0,1.038081124030736,0
15,5,0.0,0.5765406743110967,0
19,6,0.0,0.6476578229032297,0
11,1,0.0,0.5850958079982377,0
6,5,0.0,-0.37774497125931766,0
17,0,1.0,-0.6224744843517616,0
15,0,0.0,0.6030657484496715,0
2,5,1.0,0.29924064415042884,0
5,5,0.0,1.6388747465541953,0
10,3,0.0,0.13557691566393262,0
17,6,0.0,0.6829945460826117,0
13,2,1.0,-1.5836860444711662,0
4,6,1.0,-0.546878716341563,0
10,3,1.0,-1.1049244018189026,0
21,3,0.0,0.9906881792290381,0
20,4,1.0,0.2970498643731708,0
10,4,0.0,-0.35130309128949955,0
15,3,1.0,-1.5256650446108073,0
22,6,1.0,-0.9804728582063684,0
21,4,0.0,-1.2241347127997688,0
15,6,0.0,1.1432524190339195,0
15,6,0.0,0.2589122708456488,0
14,2,1.0,0.9014208361531652,0
6,2,0.0,1.0816332713748362,0
13,0,0.0,1.4871493812842762,0
19,5,1.0,1.0607307364747307,0
19,0,0.0,1.623303571301911,0
15,0,0.0,0.910565261868999,0
20,4,1.0,-0.35763278096240037,0
1,3,0.0,-0.3051441933243582,0
3,6,0.0,1.3990120923340144,0
11,4,1.0,-0.20724545523998422,0
12,5,0.0,-1.3972340465927473,0
21,2,0.0,0.5171400378188571,0
8,1,1.0,-0.5641276406637726,0
7,4,0.0,-0.9155120781022268,0
19,6,0.0,-1.6145233496902933,0
14,0,0.0,0.8877908581718693,0
9,1,1.0,1.440636908101919,0
9,6,1.0,-0.9187635835311321,0
18,3,1.0,-0.5018984024338072,0
5,6,1.0,-1.1472355694790495,0
1,5,0.0,-0.43565504556133416,0
11,1,0.0,0.932916761874949,0
9,1,0.0,0.4153519723451102,0
9,3,0.0,-0.8702197860616335,0
17,3,1.0,-0.21061481907462784,0
14,6,0.0,0.019694371433332004,0
15,1,1.0,0.4858243661293792,0
13,6,0.0,0.39027586331238046,0
12,4,1.0,-0.28906692021213787,0
17,5,1.0,1.588375886118916,0
20,2,0.0,-0.4524810661923642,0
16,5,0.0,-0.8433134053162575,0
15,0,0.0,-0.0833901365035391,0
20,1,1.0,-0.40122652539087883,0
23,3,1.0,0.36674577924904456,0
16,2,1.0,-1.154126819791058,0
1,5,0.0,-0.761512738886293,0
3,0,1.0,0.5949057870641247,0
13,4,0.0,0.6332513660135385,0
2,5,0.0,-1.1964657188407901,0
19,6,1.0,-0.6572773782816219,0
12,5,0.0,0.1890499676322619,0
18,2,1.0,-1.109250498594248,0
12,3,0.0,-0.5264129508274301,0
9,1,0.0,-0.27534681521468896,0
2,0,1.0,-0.5669701080962912,0
0,6,1.0,-0.10919419451288957,0
19,0,0.0,-1.3101297519045472,0
14,6,1.0,-0.17582579083956043,0
